"CODUSU";"NRO_HOGAR";"REALIZADA";"ANO4";"TRIMESTRE";"AGLOMERADO";"POND_TIC";"IH_II_01";"IH_II_02"
"TQRMNOPVYHLMLPCDEHPJB00854450";1;1;2023;4;29;389;2;1
"TQRMNOPWPHLMLPCDEHPJB00854501";1;1;2023;4;29;436;2;1
"TQRMNOPWQHKOKNCDEHPJB00790808";1;1;2023;4;29;267;2;1
"TQRMNOPWRHKOKNCDEHPJB00790790";1;1;2023;4;29;327;2;1
"TQRMNOPWYHLMKNCDEHPJB00854389";1;1;2023;4;29;299;2;1
"TQRMNOPXPHLMKNCDEHPJB00854351";1;1;2023;4;29;342;2;1
"TQRMNOPXQHLMKNCDEHPJB00854470";1;1;2023;4;29;337;2;1
"TQRMNOPXRHKOLUCDEHPJB00790934";1;1;2023;4;29;329;2;1
"TQRMNOPXRHLMLRCDEHPJB00854401";1;1;2023;4;29;371;2;1
"TQRMNOPXTHLMLRCDEHPJB00854454";1;1;2023;4;29;411;2;1
"TQRMNOPXUHJMKUCDEHPJB00795971";1;1;2023;4;29;541;2;1
"TQRMNOPXUHLMLRCDEHPJB00854381";1;1;2023;4;29;404;2;1
"TQRMNOPXVHJMKUCDEHPJB00794839";1;1;2023;4;29;296;2;1
"TQRMNOPXVHJOKQCDEHPJB00821413";1;1;2023;4;29;388;2;1
"TQRMNOPXWHKLMMCDEHPJB00790939";1;1;2023;4;29;511;2;1
"TQRMNOPXWHKMLMCDEHPJB00790838";1;1;2023;4;29;414;2;1
"TQRMNOPXXHKOLPCDEHPJB00790920";1;1;2023;4;29;364;2;1
"TQRMNOPYPHKOLPCDEHPJB00790959";1;1;2023;4;29;476;2;1
"TQRMNOPYPHMOLUCDEHPJB00811555";1;1;2023;4;29;351;2;1
"TQRMNOPYQHJOMMCDEHPJB00795737";1;1;2023;4;29;254;2;1
"TQRMNOPYQHLLLLCDEHPJB00854496";1;1;2023;4;29;393;2;1
"TQRMNOPYRHLMLNCDEHPJB00854468";1;1;2023;4;29;435;2;1
"TQRMNOPYRHMLLOCDEHPJB00811602";1;1;2023;4;29;288;2;1
"TQRMNOPYSHLMLNCDEHPJB00854530";1;1;2023;4;29;383;2;1
"TQRMNOPYSHMOLPCDEHPJB00811639";1;1;2023;4;29;340;2;1
"TQRMNOPYVHMOLUCDEHPJB00811536";1;1;2023;4;29;475;2;1
"TQRMNOPYXHKOLQCDEHPJB00790929";1;1;2023;4;29;333;2;1
"TQRMNOPYXHMOLUCDEHPJB00811533";1;1;2023;4;29;414;2;1
"TQRMNOPYYHJMLSCDEHPJB00798172";1;1;2023;4;29;364;2;1
"TQRMNOPYYHMOLUCDEHPJB00811478";1;1;2023;4;29;361;2;1
"TQRMNOPYYHMOMLCDEHPJB00811497";1;1;2023;4;29;261;2;1
"TQRMNOQPSHJMLSCDEHPJB00795268";1;1;2023;4;29;297;2;1
"TQRMNOQPSHKOLTCDEHPJB00790867";1;1;2023;4;29;407;2;1
"TQRMNOQPTHKOLTCDEHPJB00790870";2;1;2023;4;29;366;2;1
"TQRMNOQPTHMOLTCDEHPJB00854412";1;1;2023;4;29;398;2;1
"TQRMNOQPUHKMKOCDEHPJB00790941";1;1;2023;4;29;331;2;1
"TQRMNOQPYHJOLRCDEHPJB00796384";1;1;2023;4;29;392;2;1
"TQRMNOQQPHJKKSCDEHPJB00795343";1;1;2023;4;29;686;2;1
"TQRMNOQQRHJMLLCDEHPJB00795210";1;1;2023;4;29;416;2;1
"TQRMNOQQRHJOLRCDEHPJB00797411";1;1;2023;4;29;342;2;1
"TQRMNOQQSHJOLRCDEHPJB00795112";1;1;2023;4;29;361;2;1
"TQRMNOQQXHLLKTCDEHPJB00854534";1;1;2023;4;29;590;2;1
"TQRMNOQRUHMKLQCDEHPJB00811547";1;1;2023;4;29;479;2;1
"TQRMNOQRUHMKLQCDEHPJB00811547";51;1;2023;4;29;354;2;1
"TQRMNOQRVHJOKQCDEHPJB00797855";1;1;2023;4;29;418;2;1
"TQRMNOQRVHLOKPCDEHPJB00854370";1;1;2023;4;29;399;2;1
"TQRMNOQRXHLOKPCDEHPJB00854507";1;1;2023;4;29;377;2;1
"TQRMNOQSPHJOKQCDEHPJB00794082";1;1;2023;4;29;383;2;1
"TQRMNOQSRHMNKTCDEHPJB00811612";1;1;2023;4;29;491;2;1
"TQRMNOQSSHMNKTCDEHPJB00811518";1;1;2023;4;29;474;2;1
"TQRMNOQSTHMNKTCDEHPJB00811634";1;1;2023;4;29;438;2;1
"TQRMNOQSUHMNKTCDEHPJB00811486";1;1;2023;4;29;483;2;1
"TQRMNOQSVHJOKNCDEHPJB00794783";1;1;2023;4;29;310;2;1
"TQRMNOQSXHJOKNCDEHPJB00795617";1;1;2023;4;29;426;2;1
"TQRMNOQTQHMMKOCDEHPJB00811580";1;1;2023;4;29;286;2;1
"TQRMNOQTRHJLLTCDEHPJB00797301";1;1;2023;4;29;449;2;1
"TQRMNOQTRHMMKOCDEHPJB00811498";1;1;2023;4;29;347;2;1
"TQRMNOQTSHKOLSCDEHPJB00790872";1;1;2023;4;29;320;2;1
"TQRMNOQTTHMMKOCDEHPJB00811663";1;1;2023;4;29;382;2;1
"TQRMNOQTUHJLLTCDEHPJB00796646";1;1;2023;4;29;363;2;1
"TQRMNOQUQHLOLTCDEHPJB00854503";1;1;2023;4;29;397;2;1
"TQRMNOQUSHJOKOCDEHPJB00796967";1;1;2023;4;29;388;2;1
"TQRMNOQUTHJOKOCDEHPJB00798079";1;1;2023;4;29;383;2;1
"TQRMNOQUTHLOLTCDEHPJB00854441";1;1;2023;4;29;390;2;1
"TQRMNOQUUHLOLTCDEHPJB00854387";1;1;2023;4;29;323;2;1
"TQRMNOQUVHJOKOCDEHPJB00796042";1;1;2023;4;29;376;2;1
"TQRMNOQUVHKLKMCDEHPJB00790889";1;1;2023;4;29;266;2;1
"TQRMNOQUWHJMLOCDEHPJB00797407";1;1;2023;4;29;283;2;1
"TQRMNOQUWHJOKOCDEHPJB00795383";1;1;2023;4;29;424;2;1
"TQRMNOQUWHJOKRCDEHPJB00795341";1;1;2023;4;29;355;2;1
"TQRMNOQUXHLMMMCDEHPJB00854428";1;1;2023;4;29;602;2;1
"TQRMNOQUXHLOLOCDEHPJB00854531";1;1;2023;4;29;482;2;1
"TQRMNOQUYHJOKRCDEHPJB00793439";1;1;2023;4;29;353;2;1
"TQRMNOQVPHLMMMCDEHPJB00854548";1;1;2023;4;29;527;2;1
"TQRMNOQVPHLOKSCDEHPJB00854419";1;1;2023;4;29;252;2;1
"TQRMNOQVPHMOLLCDEHPJB00811524";1;1;2023;4;29;380;2;1
"TQRMNOQVQHLOLOCDEHPJB00854474";1;1;2023;4;29;412;2;1
"TQRMNOQVQHMOLLCDEHPJB00854420";1;1;2023;4;29;369;2;1
"TQRMNOQVRHLMMMCDEHPJB00854395";1;1;2023;4;29;721;2;1
"TQRMNOQVRHLMMMCDEHPJB00854395";3;1;2023;4;29;410;2;1
"TQRMNOQVRHLOKSCDEHPJB00854553";1;1;2023;4;29;391;2;1
"TQRMNOQVRHMOLLCDEHPJB00811485";1;1;2023;4;29;289;2;1
"TQRMNOQVSHMOLLCDEHPJB00811506";2;1;2023;4;29;343;2;1
"TQRMNOQVTHLOKSCDEHPJB00854493";1;1;2023;4;29;325;2;1
"TQRMNOQVTHMOLLCDEHPJB00811656";1;1;2023;4;29;293;2;1
"TQRMNOQVUHMOKPCDEHPJB00811654";1;1;2023;4;29;405;2;1
"TQRMNOQVVHMOKPCDEHPJB00854418";1;1;2023;4;29;428;2;1
"TQRMNOQVWHJOMLCDEHPJB00796112";1;1;2023;4;29;524;2;1
"TQRMNOQVWHMOKPCDEHPJB00811511";1;1;2023;4;29;487;2;1
"TQRMNOQWRHMMLMCDEHPJB00811531";1;1;2023;4;29;401;2;1
"TQRMNOQWSHMMLMCDEHPJB00811621";1;1;2023;4;29;408;2;1
"TQRMNOQWXHLOLOCDEHPJB00854512";1;1;2023;4;29;335;2;1
"TQRMNOQXPHKOKPCDEHPJB00790906";1;1;2023;4;29;387;2;1
"TQRMNOQXTHJLLNCDEHPJB00793944";1;1;2023;4;29;693;2;1
"TQRMNOQYPHKOKTCDEHPJB00790823";1;1;2023;4;29;359;2;1
"TQRMNOQYWHMOKMCDEHPJB00811606";1;1;2023;4;29;451;2;1
"TQRMNOQYXHMOKMCDEHPJB00811665";1;1;2023;4;29;551;2;1
"TQRMNOQYYHLOKQCDEHPJB00854458";1;1;2023;4;29;432;2;1
"TQRMNORPPHLOKQCDEHPJB00854545";1;1;2023;4;29;403;2;1
"TQRMNORPQHLOKQCDEHPJB00854349";1;1;2023;4;29;341;2;1
"TQRMNORPTHMMKUCDEHPJB00811504";1;1;2023;4;29;203;2;1
"TQRMNORPVHKOLQCDEHPJB00790820";1;1;2023;4;29;321;2;1
"TQRMNORPVHLOKQCDEHPJB00854410";1;1;2023;4;29;394;2;1
"TQRMNORPWHKOLQCDEHPJB00790818";1;1;2023;4;29;325;2;1
"TQRMNORPWHMOLPCDEHPJB00811505";1;1;2023;4;29;412;2;1
"TQRMNORPXHKOLQCDEHPJB00790926";1;1;2023;4;29;363;2;1
"TQRMNORQUHKMLNCDEHPJB00790903";1;1;2023;4;29;449;2;1
"TQRMNORQVHLMKNCDEHPJB00854353";1;1;2023;4;29;340;2;1
"TQRMNORQVHLMLRCDEHPJB00854455";1;1;2023;4;29;389;2;1
"TQRMNORQVHLOKRCDEHPJB00854459";1;1;2023;4;29;620;2;1
"TQRMNORQWHLOKMCDEHPJB00854453";1;1;2023;4;29;346;2;1
"TQRMNORQWHLOKRCDEHPJB00854460";1;1;2023;4;29;658;2;1
"TQRMNORQWHLOKRCDEHPJB00854460";2;1;2023;4;29;579;2;1
"TQRMNORQXHLOKMCDEHPJB00854498";1;1;2023;4;29;367;2;1
"TQRMNORQXHLOKRCDEHPJB00854491";1;1;2023;4;29;613;2;1
"TQRMNORQYHKKKRCDEHPJB00790817";1;1;2023;4;29;711;2;1
"TQRMNORQYHKKKRCDEHPJB00790817";51;1;2023;4;29;336;2;1
"TQRMNORQYHLMLRCDEHPJB00854539";1;1;2023;4;29;444;2;1
"TQRMNORQYHLOKMCDEHPJB00854484";1;1;2023;4;29;385;2;1
"TQRMNORQYHLOKRCDEHPJB00854461";1;1;2023;4;29;399;2;1
"TQRMNORRPHLOKMCDEHPJB00854359";1;1;2023;4;29;320;2;1
"TQRMNORRPHLOKRCDEHPJB00854462";1;1;2023;4;29;513;2;1
"TQRMNORRQHLOLUCDEHPJB00854380";1;1;2023;4;29;348;2;1
"TQRMNORRUHLOLSCDEHPJB00854515";1;1;2023;4;29;355;2;1
"TQRMNORSVHJMKUCDEHPJB00797857";1;1;2023;4;29;422;2;1
"TQRMNORSVHMMKQCDEHPJB00811588";1;1;2023;4;29;409;2;1
"TQRMNORSWHMMKQCDEHPJB00811512";1;1;2023;4;29;357;2;1
"TQRMNORSXHMMKQCDEHPJB00811499";1;1;2023;4;29;347;2;1
"TQRMNORTQHKOKNCDEHPJB00790797";1;1;2023;4;29;335;2;1
"TQRMNORTQHMOKNCDEHPJB00854528";1;1;2023;4;29;603;2;1
"TQRMNORTRHMOKNCDEHPJB00811578";1;1;2023;4;29;558;2;1
"TQRMNORTTHJOLRCDEHPJB00796017";1;1;2023;4;29;270;2;1
"TQRMNORTTHKOKNCDEHPJB00790807";1;1;2023;4;29;564;2;1
"TQRMNORTUHKOKNCDEHPJB00790798";1;1;2023;4;29;407;2;1
"TQRMNORTUHMOKNCDEHPJB00811614";1;1;2023;4;29;614;2;1
"TQRMNORTVHJOLPCDEHPJB00793821";1;1;2023;4;29;485;2;1
"TQRMNORTXHKOLQCDEHPJB00790944";1;1;2023;4;29;414;2;1
"TQRMNORUTHKOLUCDEHPJB00790783";1;1;2023;4;29;382;2;1
"TQRMNORUTHLOKOCDEHPJB00854522";1;1;2023;4;29;453;2;1
"TQRMNORUVHLMLPCDEHPJB00854502";1;1;2023;4;29;382;2;1
"TQRMNORUXHLLLQCDEHPJB00854379";1;1;2023;4;29;576;2;1
"TQRMNORUYHLLLQCDEHPJB00854364";1;1;2023;4;29;415;2;1
"TQRMNORVPHJOKMCDEHPJB00796351";1;1;2023;4;29;510;2;1
"TQRMNORVQHJOKMCDEHPJB00793906";1;1;2023;4;29;533;2;1
"TQRMNORVRHJMLLCDEHPJB00793223";1;1;2023;4;29;347;2;1
"TQRMNORVRHJOKMCDEHPJB00797443";1;1;2023;4;29;510;2;1
"TQRMNORVRHLOMLCDEHPJB00854399";1;1;2023;4;29;405;2;1
"TQRMNORVTHLOMLCDEHPJB00854427";1;1;2023;4;29;343;2;1
"TQRMNORVTHLOMLCDEHPJB00854427";2;1;2023;4;29;409;2;1
"TQRMNORVTHLOMLCDEHPJB00854427";3;1;2023;4;29;332;2;1
"TQRMNORWSHKOLTCDEHPJB00790843";1;1;2023;4;29;330;2;1
"TQRMNORWUHLLKTCDEHPJB00854519";1;1;2023;4;29;504;2;1
"TQRMNORWVHLLKTCDEHPJB00854421";1;1;2023;4;29;612;2;1
"TQRMNORWWHLLKTCDEHPJB00854443";1;1;2023;4;29;565;2;1
"TQRMNORWWHMOLTCDEHPJB00811572";1;1;2023;4;29;378;2;1
"TQRMNORWWHMOLUCDEHPJB00811479";1;1;2023;4;29;353;2;1
"TQRMNORWXHMOLTCDEHPJB00811552";1;1;2023;4;29;445;2;1
"TQRMNORWYHMOLUCDEHPJB00811537";1;1;2023;4;29;407;2;1
"TQRMNORXPHLMLNCDEHPJB00854438";1;1;2023;4;29;401;2;1
"TQRMNORXQHKOLSCDEHPJB00790846";1;1;2023;4;29;448;2;1
"TQRMNORXQHKOLSCDEHPJB00790846";2;1;2023;4;29;533;2;1
"TQRMNORXQHKOLSCDEHPJB00790846";4;1;2023;4;29;400;2;1
"TQRMNORXQHMOLTCDEHPJB00811553";1;1;2023;4;29;394;2;1
"TQRMNORXQHMOLUCDEHPJB00811538";1;1;2023;4;29;466;2;1
"TQRMNORXRHKOLSCDEHPJB00790841";1;1;2023;4;29;528;2;1
"TQRMNORXRHMOLTCDEHPJB00811554";1;1;2023;4;29;449;2;1
"TQRMNORXSHMOLTCDEHPJB00811573";1;1;2023;4;29;357;2;1
"TQRMNORXUHMOLSCDEHPJB00811646";1;1;2023;4;29;343;2;1
"TQRMNORXVHMOLSCDEHPJB00811528";1;1;2023;4;29;278;2;1
"TQRMNORXWHMOLSCDEHPJB00811625";1;1;2023;4;29;361;2;1
"TQRMNORXXHMOLSCDEHPJB00854475";1;1;2023;4;29;365;2;1
"TQRMNORXYHKOLLCDEHPJB00790810";1;1;2023;4;29;422;2;1
"TQRMNORYPHKOLLCDEHPJB00790787";1;1;2023;4;29;329;2;1
"TQRMNORYRHKOLLCDEHPJB00790804";1;1;2023;4;29;326;2;1
"TQRMNORYSHJMLSCDEHPJB00797412";1;1;2023;4;29;372;2;1
"TQRMNORYTHLOKPCDEHPJB00854508";1;1;2023;4;29;472;2;1
"TQRMNORYUHLOKPCDEHPJB00854369";1;1;2023;4;29;299;2;1
"TQRMNORYUHLOKPCDEHPJB00854369";2;1;2023;4;29;389;2;1
"TQRMNORYVHLOKPCDEHPJB00854490";1;1;2023;4;29;399;2;1
"TQRMNOSPRHKMLOCDEHPJB00790789";1;1;2023;4;29;402;2;1
"TQRMNOSPTHKMLOCDEHPJB00790809";1;1;2023;4;29;388;2;1
"TQRMNOSQVHJOMMCDEHPJB00793757";1;1;2023;4;29;267;2;1
"TQRMNOSQWHJOMMCDEHPJB00801207";1;1;2023;4;29;231;2;1
"TQRMNOSRQHJMLUCDEHPJB00795327";1;1;2023;4;29;360;2;1
"TQRMNOSRTHJOMLCDEHPJB00801358";1;1;2023;4;29;429;2;1
"TQRMNOSRUHJMLUCDEHPJB00795386";1;1;2023;4;29;348;2;1
"TQRMNOSRWHKOLTCDEHPJB00790844";1;1;2023;4;29;387;2;1
"TQRMNOSRYHJOKOCDEHPJB00798080";1;1;2023;4;29;436;2;1
"TQRMNOSSPHJOKOCDEHPJB00796969";1;1;2023;4;29;284;2;1
"TQRMNOSSQHJOKOCDEHPJB00793687";1;1;2023;4;29;367;2;1
"TQRMNOSSQHKOLSCDEHPJB00790874";1;1;2023;4;29;400;2;1
"TQRMNOSSRHJOKOCDEHPJB00793688";1;1;2023;4;29;309;2;1
"TQRMNOSSSHJOKOCDEHPJB00794827";1;1;2023;4;29;359;2;1
"TQRMNOSSSHKOLPCDEHPJB00790948";1;1;2023;4;29;452;2;1
"TQRMNOSSTHKOLPCDEHPJB00790955";1;1;2023;4;29;315;2;1
"TQRMNOSSTHMLLOCDEHPJB00811493";1;1;2023;4;29;608;2;1
"TQRMNOSSVHJKKSCDEHPJB00794837";2;1;2023;4;29;488;2;1
"TQRMNOSSVHLOLTCDEHPJB00854540";1;1;2023;4;29;432;2;1
"TQRMNOSSWHJKKSCDEHPJB00794102";1;1;2023;4;29;686;2;1
"TQRMNOSSWHLOLTCDEHPJB00854442";1;1;2023;4;29;464;2;1
"TQRMNOSSXHJKKSCDEHPJB00796898";1;1;2023;4;29;686;2;1
"TQRMNOSSXHKLKMCDEHPJB00790893";1;1;2023;4;29;342;2;1
"TQRMNOSSXHLOLTCDEHPJB00854408";1;1;2023;4;29;495;2;1
"TQRMNOSTPHLOLTCDEHPJB00854384";1;1;2023;4;29;489;2;1
"TQRMNOSUPHKMKOCDEHPJB00790828";1;1;2023;4;29;372;2;1
"TQRMNOSUQHMOLLCDEHPJB00811565";1;1;2023;4;29;301;2;1
"TQRMNOSUSHLOKSCDEHPJB00854546";1;1;2023;4;29;406;2;1
"TQRMNOSUSHMOLLCDEHPJB00811619";1;1;2023;4;29;289;2;1
"TQRMNOSUTHLOKSCDEHPJB00854386";1;1;2023;4;29;372;2;1
"TQRMNOSUUHMNKTCDEHPJB00811591";1;1;2023;4;29;317;2;1
"TQRMNOSUWHJOMMCDEHPJB00797761";1;1;2023;4;29;371;2;1
"TQRMNOSUXHJOMMCDEHPJB00793532";1;1;2023;4;29;416;2;1
"TQRMNOSUXHJOMMCDEHPJB00793532";2;1;2023;4;29;326;2;1
"TQRMNOSUYHKMKSCDEHPJB00790885";1;1;2023;4;29;345;2;1
"TQRMNOSVQHJOMMCDEHPJB00793758";1;1;2023;4;29;283;2;1
"TQRMNOSVRHMKLQCDEHPJB00811570";1;1;2023;4;29;455;2;1
"TQRMNOSWSHKOLSCDEHPJB00790833";1;1;2023;4;29;465;2;1
"TQRMNOSWUHKOLUCDEHPJB00790812";1;1;2023;4;29;336;2;1
"TQRMNOSWVHKOLUCDEHPJB00790792";1;1;2023;4;29;308;2;1
"TQRMNOSWVHLMLNCDEHPJB00854393";1;1;2023;4;29;370;2;1
"TQRMNOSWWHKOLUCDEHPJB00790791";1;1;2023;4;29;251;2;1
"TQRMNOSXQHMMLMCDEHPJB00811662";1;1;2023;4;29;266;2;1
"TQRMNOSXRHMMLMCDEHPJB00854495";1;1;2023;4;29;357;2;1
"TQRMNOSXSHMMLMCDEHPJB00811592";1;1;2023;4;29;268;2;1
"TQRMNOSXTHKOKNCDEHPJB00790784";1;1;2023;4;29;361;2;1
"TQRMNOSXTHMMLMCDEHPJB00811475";1;1;2023;4;29;482;2;1
"TQRMNOSYPHMMKQCDEHPJB00811566";1;1;2023;4;29;373;2;1
"TQRMNOSYUHLMMMCDEHPJB00854429";1;1;2023;4;29;579;2;1
"TQRMNOTPTHMMLMCDEHPJB00811507";1;1;2023;4;29;439;2;1
"TQRMNOTPUHMMLMCDEHPJB00811532";1;1;2023;4;29;328;2;1
"TQRMNOTPVHMMLMCDEHPJB00811598";1;1;2023;4;29;427;2;1
"TQRMNOTQSHMMLMCDEHPJB00811593";1;1;2023;4;29;408;2;1
"TQRMNOTQTHJOLQCDEHPJB00795267";1;1;2023;4;29;331;2;1
"TQRMNOTQVHMOKSCDEHPJB00811590";1;1;2023;4;29;405;2;1
"TQRMNOTQVHMOKSCDEHPJB00811590";2;1;2023;4;29;456;2;1
"TQRMNOTQWHMOKSCDEHPJB00811513";1;1;2023;4;29;261;2;1
"TQRMNOTQYHMOKSCDEHPJB00811608";1;1;2023;4;29;406;2;1
"TQRMNOTRPHKOKPCDEHPJB00790894";1;1;2023;4;29;280;2;1
"TQRMNOTRQHKMLNCDEHPJB00790902";1;1;2023;4;29;357;2;1
"TQRMNOTRSHKOKPCDEHPJB00790879";1;1;2023;4;29;357;2;1
"TQRMNOTRTHLOLSCDEHPJB00854383";1;1;2023;4;29;386;2;1
"TQRMNOTRVHJOLQCDEHPJB00854480";1;1;2023;4;29;469;2;1
"TQRMNOTSYHMOKNCDEHPJB00811515";1;1;2023;4;29;529;2;1
"TQRMNOTTVHLOKSCDEHPJB00854411";1;1;2023;4;29;360;2;1
"TQRMNOTUQHJOLPCDEHPJB00793822";1;1;2023;4;29;485;2;1
"TQRMNOTUUHLOKMCDEHPJB00854516";1;1;2023;4;29;302;2;1
"TQRMNOTVQHLOKMCDEHPJB00854541";1;1;2023;4;29;359;2;1
"TQRMNOTXRHJOKMCDEHPJB00795788";1;1;2023;4;29;581;2;1
"TQRMNOTXRHKOKTCDEHPJB00790824";1;1;2023;4;29;424;2;1
"TQRMNOTXSHMOLSCDEHPJB00811550";1;1;2023;4;29;337;2;1
"TQRMNOTXTHMOKPCDEHPJB00811642";1;1;2023;4;29;327;2;1
"TQRMNOTXXHJKLMCDEHPJB00793183";1;1;2023;4;29;485;2;1
"TQRMNOTYRHKOMLCDEHPJB00790878";1;1;2023;4;29;646;2;1
"TQRMNOTYRHMOKPCDEHPJB00811490";1;1;2023;4;29;473;2;1
"TQRMNOTYUHKOMLCDEHPJB00790913";1;1;2023;4;29;524;2;1
"TQRMNOTYVHKOMLCDEHPJB00790912";1;1;2023;4;29;539;2;1
"TQRMNOUPWHLOMLCDEHPJB00854487";1;1;2023;4;29;345;2;1
"TQRMNOUQQHMOKMCDEHPJB00811560";1;1;2023;4;29;416;2;1
"TQRMNOUQRHMOKMCDEHPJB00811607";1;1;2023;4;29;485;2;1
"TQRMNOUQSHMOKMCDEHPJB00811470";1;1;2023;4;29;464;2;1
"TQRMNOURTHMOKMCDEHPJB00811641";1;1;2023;4;29;392;2;1
"TQRMNOURWHLOLUCDEHPJB00854391";1;1;2023;4;29;336;2;1
"TQRMNOURYHLOLUCDEHPJB00854549";1;1;2023;4;29;319;2;1
"TQRMNOUTSHLOKMCDEHPJB00854547";1;1;2023;4;29;283;2;1
"TQRMNOUURHKOLPCDEHPJB00790954";1;1;2023;4;29;402;2;1
"TQRMNOUVTHLOKMCDEHPJB00854521";1;1;2023;4;29;295;2;1
"TQRMNOUVYHJOKMCDEHPJB00796966";1;1;2023;4;29;596;2;1
"TQRMNOUXRHLOKRCDEHPJB00854463";1;1;2023;4;29;448;2;1
"TQRMNOVRSHKOKTCDEHPJB00790825";1;1;2023;4;29;376;2;1
"TQRMNOVVXHMOKMCDEHPJB00811586";1;1;2023;4;29;495;2;1
"TQRMNOVWQHLOLUCDEHPJB00854486";1;1;2023;4;29;307;2;1
"TQRMNOVXPHLOKMCDEHPJB00854360";1;1;2023;4;29;357;2;1
"TQRMNOWPTHLOLUCDEHPJB00854392";1;1;2023;4;29;412;2;1
"TQSMNOPSQHKMKSCDEHPJB00811638";1;1;2023;4;29;443;2;1
"TQSMNOPVVHLMLPCDEHPJB00854538";1;1;2023;4;29;436;2;1
"TQSMNOQPTHKMKOCDEHPJB00811664";1;1;2023;4;29;262;2;1
"TQSMNOQSPHJOKQCDEHPJB00797609";1;1;2023;4;29;399;2;1
"TQSMNOQVRHMOLLCDEHPJB00811564";1;1;2023;4;29;351;2;1
"TQSMNOQVSHMOLLCDEHPJB00811618";1;1;2023;4;29;313;2;1
"TQSMNOQVVHKMLOCDEHPJB00854465";1;1;2023;4;29;425;2;1
"TQSMNOQVXHKMLOCDEHPJB00811627";1;1;2023;4;29;396;2;1
"TQSMNOQYYHMOKMCDEHPJB00811583";1;1;2023;4;29;460;2;1
"TQSMNORSWHMMKQCDEHPJB00811589";1;1;2023;4;29;423;2;1
"TQSMNORVPHJOKMCDEHPJB00796408";1;1;2023;4;29;532;2;1
"TQSMNORVQHJOKMCDEHPJB00796965";1;1;2023;4;29;486;2;1
"TQSMNORWSHKOLTCDEHPJB00790836";1;1;2023;4;29;308;2;1
"TQSMNORWYHMOLUCDEHPJB00854446";1;1;2023;4;29;479;2;1
"TQSMNORYQHKOLLCDEHPJB00790786";1;1;2023;4;29;395;2;1
"TQSMNORYVHLOKPCDEHPJB00854509";1;1;2023;4;29;345;2;1
"TQSMNOSRYHJOKOCDEHPJB00796968";1;1;2023;4;29;386;2;1
"TQSMNOSSSHKOLPCDEHPJB00811623";1;1;2023;4;29;340;2;1
"TQSMNOSSTHKOLPCDEHPJB00854382";1;1;2023;4;29;535;2;1
"TQSMNOSVQHJOMMCDEHPJB00795313";1;1;2023;4;29;378;2;1
"TQSMNOTRQHKMLNCDEHPJB00793406";1;1;2023;4;29;324;2;1
"TQTMNOQYYHMOKMCDEHPJB00811582";1;1;2023;4;29;407;2;1
"TQTMNORWXHMOLTCDEHPJB00811477";1;1;2023;4;29;488;2;1
"TQTMNORYPHMMLNCDEHPJB00854464";1;1;2023;4;29;336;2;1
"TQRMNOPPUHMMLPCDEIGED00854561";1;1;2023;4;30;196;2;1
"TQRMNOPRRHJNKMCDEIGED00796606";1;1;2023;4;30;40;2;1
"TQRMNOPRRHKNKPCDEIGED00790979";1;1;2023;4;30;101;2;1
"TQRMNOPRSHJNKMCDEIGED00817457";1;1;2023;4;30;52;2;1
"TQRMNOPRSHKNKSCDEIGED00790989";1;1;2023;4;30;130;2;1
"TQRMNOPSRHJNKMCDEIGED00795366";1;1;2023;4;30;50;2;1
"TQRMNOPSUHKNKMCDEIGED00791092";1;1;2023;4;30;173;2;1
"TQRMNOPTQHKLKTCDEIGED00791068";1;1;2023;4;30;202;2;1
"TQRMNOPTVHLMLNCDEIGED00854650";1;1;2023;4;30;148;2;1
"TQRMNOPTXHLMLNCDEIGED00854610";1;1;2023;4;30;148;2;1
"TQRMNOPUWHKMLPCDEIGED00811670";1;1;2023;4;30;148;2;1
"TQRMNOPUYHLMKSCDEIGED00854648";1;1;2023;4;30;148;2;1
"TQRMNOPVRHJMLNCDEIGED00796886";1;1;2023;4;30;137;2;1
"TQRMNOPVVHMMLOCDEIGED00854629";1;1;2023;4;30;176;2;1
"TQRMNOPVVHMNKMCDEIGED00811704";1;1;2023;4;30;135;2;1
"TQRMNOPVWHKMKNCDEIGED00791091";1;1;2023;4;30;148;2;1
"TQRMNOPVXHKMKNCDEIGED00791079";1;1;2023;4;30;119;2;1
"TQRMNOPVYHKMKNCDEIGED00791080";1;1;2023;4;30;142;2;1
"TQRMNOPWPHKMKNCDEIGED00791083";1;1;2023;4;30;136;2;1
"TQRMNOPWRHJNLMCDEIGED00801392";1;1;2023;4;30;127;2;1
"TQRMNOPWTHJNKQCDEIGED00795438";1;1;2023;4;30;116;2;1
"TQRMNOPWTHJNLMCDEIGED00795044";1;1;2023;4;30;109;2;1
"TQRMNOPWTHJNLPCDEIGED00801443";1;1;2023;4;30;115;2;1
"TQRMNOPWUHJMKOCDEIGED00797638";1;1;2023;4;30;119;2;1
"TQRMNOPWUHJNKQCDEIGED00796235";1;1;2023;4;30;107;2;1
"TQRMNOPWUHJNLMCDEIGED00796699";1;1;2023;4;30;97;2;1
"TQRMNOPWWHKMKUCDEIGED00854584";1;1;2023;4;30;152;2;1
"TQRMNOPWWHLMLLCDEIGED00854585";1;1;2023;4;30;166;2;1
"TQRMNOPXPHKMKUCDEIGED00791038";1;1;2023;4;30;173;2;1
